radio,mcc,operador,lac,cell_id,unit,longitude,latitude,range,samples,changeable,created,updated,averageSignal
LTE,736,2,44500,12806150,0,-65.238899,-19.042439,1000,1,1,1505302139,1505302139,0
LTE,736,2,45800,20488452,0,-64.904643,-14.835793,1090,15,1,1505262193,1505857047,0
LTE,736,1,21000,3079426,0,-66.149903,-17.382291,1000,2,1,1505256416,1505947044,0
LTE,736,2,44702,17923842,0,-63.163981,-17.819551,1000,3,1,1505340732,1506511260,0
LTE,736,1,21000,3104001,0,-66.148865,-17.394127,1000,4,1,1505257351,1506252147,0
LTE,736,3,47502,7702533,0,-64.332015,-22.735342,1000,75,1,1504902981,1506464828,0
LTE,736,1,31001,3377666,0,-63.230652,-17.875051,1000,1,1,1505268137,1505268137,0
LTE,736,1,31001,3422465,0,-63.194517,-17.856494,1000,9,1,1505254603,1505265225,0
LTE,736,1,31001,3349506,0,-63.248631,-17.852466,1000,8,1,1505267212,1506113494,0
LTE,736,3,47322,2685445,0,-63.253447,-17.34425,1000,11,1,1505309106,1506181068,0
LTE,736,2,44690,15364100,0,-64.335002,-22.73154,1000,12,1,1505251956,1505322005,0
LTE,736,2,44690,15365380,0,-64.329828,-22.7304,1000,4,1,1505308637,1505308637,0
LTE,736,2,44690,15364101,0,-64.3423,-22.73223,1000,2,1,1505265996,1505265996,0
LTE,736,3,47342,2696452,0,-63.222201,-17.815025,1000,4,1,1505086505,1505086505,0
LTE,736,3,47346,2672389,0,-63.211086,-17.817544,1000,30,1,1505333325,1505843936,0
LTE,736,3,47348,2591237,0,-63.15908,-17.76846,4375,4,1,1505332688,1505676905,0
LTE,736,3,47316,2726148,0,-63.085744,-17.821739,2969,36,1,1505273336,1506575493,0
LTE,736,2,44403,10262021,0,-66.281636,-17.387926,1000,10,1,1505230023,1505251686,0
LTE,736,2,44403,10262022,0,-66.28196,-17.387909,1000,1,1,1505237976,1505237976,0
LTE,736,3,47342,2664196,0,-63.200205,-17.772358,1000,2,1,1505345626,1505345682,0
LTE,736,3,47316,2726150,0,-63.098269,-17.822752,1461,6,1,1505347242,1506295383,0
LTE,736,3,47348,2562565,0,-63.178401,-17.817077,1618,8,1,1505343821,1506207286,0
LTE,736,3,47342,2686725,0,-63.200797,-17.794053,2121,18,1,1505344919,1506113627,0
LTE,736,3,47316,2624261,0,-63.120427,-17.82916,1000,33,1,1505247869,1506292236,0
LTE,736,1,10101,2845954,0,-68.090955,-16.548203,1000,3,1,1504994293,1504994514,0
LTE,736,3,27252,18044931,0,-67.132423,-18.012049,1000,1,1,1505196487,1505196487,0
LTE,736,2,45900,23041029,0,-68.754405,-11.018914,2122,17,1,1505345467,1506524651,0
LTE,736,2,44691,15364612,0,-63.470226,-21.264268,1000,4,1,1505310955,1505311412,0
LTE,736,3,47340,2688006,0,-63.171934,-17.757152,1000,13,1,1505353844,1506534298,0
LTE,736,1,21000,3085059,0,-66.153078,-17.37218,1000,10,1,1505256836,1542168758,0
LTE,736,3,47316,2643714,0,-63.084606,-17.8244,1000,1,1,1505264587,1505264587,0
LTE,736,2,44403,10256134,0,-66.34848,-17.453089,1000,1,1,1505094854,1505094854,0
LTE,736,1,21000,3099395,0,-66.174879,-17.366277,1000,4,1,1505334291,1506180842,0
LTE,736,3,47348,2562566,0,-63.19085,-17.815174,1464,5,1,1505344075,1506429362,0
LTE,736,3,47316,2641922,0,-63.092705,-17.824058,1000,5,1,1505338428,1506086980,0
LTE,736,2,44402,10243077,0,-66.112503,-17.452448,1000,1,1,1505338573,1505338573,0
LTE,736,3,47344,2617349,0,-63.185228,-17.77789,1000,11,1,1505335377,1506457765,0
LTE,736,2,44106,2572289,0,-68.22994,-16.520282,1426,111,1,1505405165,1505423747,0
LTE,736,2,44106,2576643,0,-68.236171,-16.506375,2265,7,1,1505308539,1505399468,0
LTE,736,2,44106,2580229,0,-68.230073,-16.516212,1045,62,1,1505403512,1505425351,0
LTE,736,2,44106,2580226,0,-68.229924,-16.514923,1115,25,1,1505308774,1505422413,0
LTE,736,2,44103,2563841,0,-68.136604,-16.503436,1000,2,1,1505360198,1505360198,0
LTE,736,2,44103,2584323,0,-68.143959,-16.484936,1260,2,1,1505433373,1529690753,0
LTE,736,2,44103,2562565,0,-68.144145,-16.497503,1000,6,1,1505429916,1527083814,0
LTE,736,2,44103,2564866,0,-68.152694,-16.495897,1000,2,1,1505433647,1505434082,0
LTE,736,2,44103,2597635,0,-68.150665,-16.460482,1000,1,1,1505387546,1505387546,0
LTE,736,2,44106,2566659,0,-68.226425,-16.516512,1000,1,1,1505309558,1505309558,0
LTE,736,2,44103,2562561,0,-68.141132,-16.497057,1000,2,1,1505432139,1527083587,0
LTE,736,2,44103,2570755,0,-68.15303,-16.498604,1000,1,1,1505343580,1505343580,0
LTE,736,2,44106,2576642,0,-68.22695,-16.499106,1000,4,1,1505426692,1506080464,0
LTE,736,2,44701,17958148,0,-63.135868,-17.729438,1000,69,1,1505435774,1505476469,0
LTE,736,2,44701,17928710,0,-63.114643,-17.742638,1000,1,1,1505424064,1505424064,0
LTE,736,1,30000,3328259,0,-63.184418,-17.777957,1000,6,1,1505400179,1506525952,0
LTE,736,3,27451,20519682,0,-66.149521,-17.455709,1000,3,1,1505387428,1505419335,0
LTE,736,1,10103,2900483,0,-68.143875,-16.492104,1000,1,1,1505436022,1505436022,0
LTE,736,3,27252,18011652,0,-67.09803,-17.968039,1000,1,1,1505399810,1505399810,0
LTE,736,1,10104,2844161,0,-68.118008,-16.515272,1000,2,1,1505437622,1505618180,0
LTE,736,2,44702,17972742,0,-63.171881,-17.889727,2894,35,1,1505258341,1505261044,0
LTE,736,3,47304,2573057,0,-62.494716,-16.611332,1000,8,1,1505439404,1505441397,0
LTE,736,3,47304,2573060,0,-62.49722,-16.613498,1000,6,1,1505233961,1505254668,0
LTE,736,2,44106,2575108,0,-68.208435,-16.549196,1000,1,1,1505408977,1505408977,0
LTE,736,3,47310,2671621,0,-63.105839,-17.73225,1000,3,1,1504283337,1504283337,0
LTE,736,2,44701,17931013,0,-63.124592,-17.74896,1000,2,1,1505437347,1505437347,0
LTE,736,3,47310,2577926,0,-63.134844,-17.754604,5240,26,1,1505351018,1506517352,0
LTE,736,2,44103,2562563,0,-68.143494,-16.497616,1000,1,1,1505430729,1505430729,0
LTE,736,2,44103,2609158,0,-68.136578,-16.496456,1000,4,1,1505386943,1505822170,0
LTE,736,2,44106,2609926,0,-68.213692,-16.490711,1000,1,1,1505341154,1505341154,0
LTE,736,2,44103,2562562,0,-68.140856,-16.50042,1000,4,1,1505344479,1527083943,0
LTE,736,2,44106,2572546,0,-68.190995,-16.495639,1000,2,1,1505427508,1505427640,0
LTE,736,2,44103,2592261,0,-68.146771,-16.4966,1000,2,1,1505430022,1505833385,0
LTE,736,2,44103,2564869,0,-68.153351,-16.494942,1000,1,1,1505433754,1505433754,0
LTE,736,2,44106,2577923,0,-68.214667,-16.494093,1000,7,1,1505389697,1506079852,0
LTE,736,2,44103,2569986,0,-68.159317,-16.494593,1000,1,1,1505429356,1505429356,0
LTE,736,2,44106,2567173,0,-68.18202,-16.501045,1247,3,1,1505427731,1506195362,0
LTE,736,2,44103,2573316,0,-68.15226,-16.495541,1000,1,1,1505429567,1505429567,0
LTE,736,2,44106,2560770,0,-68.166801,-16.493311,1000,1,1,1505388158,1505388158,0
LTE,736,2,44106,2609925,0,-68.209397,-16.490527,1000,3,1,1505389445,1505841926,0
LTE,736,3,47344,2566662,0,-63.180839,-17.781037,1000,9,1,1505303781,1506629696,0
LTE,736,2,44106,2570500,0,-68.166672,-16.493074,1000,1,1,1505428982,1505428982,0
LTE,736,3,27252,17957122,0,-67.102867,-17.974213,1000,1,1,1505406651,1505406651,0
LTE,736,3,47314,2653188,0,-63.1731,-17.842634,1000,1,1,1505342962,1505342962,0
LTE,736,2,44106,2578692,0,-68.164447,-16.507359,1000,3,1,1505422858,1505826577,0
LTE,736,2,44106,2602756,0,-68.164449,-16.506236,1000,3,1,1505342342,1505831003,0
LTE,736,2,44106,2602757,0,-68.172512,-16.500348,1000,2,1,1505428064,1506224728,0
LTE,736,2,44106,2560773,0,-68.163027,-16.500416,1100,10,1,1505428739,1505832219,0
LTE,736,2,44404,10241793,0,-66.038997,-17.402576,1000,11,1,1505496339,1505511472,0
LTE,736,2,44403,10260228,0,-66.283821,-17.396231,1000,6,1,1505520935,1555096797,0
LTE,736,2,44403,10258948,0,-66.262836,-17.392363,1198,2,1,1505520427,1505949864,0
LTE,736,1,10102,2829826,0,-68.306034,-16.649236,1000,89,1,1505456524,1505501127,0
LTE,736,1,30000,3352321,0,-63.177588,-17.77874,1000,2,1,1505491348,1505491348,0
LTE,736,3,47332,2589697,0,-63.220539,-16.966078,1000,1,1,1505468925,1505468925,0
LTE,736,3,47318,2652933,0,-63.141049,-17.730628,2337,12,1,1505521656,1506465417,0
LTE,736,2,44701,17928454,0,-63.138702,-17.746609,1000,1,1,1505500445,1505500445,0
LTE,736,2,44702,17929734,0,-63.154464,-17.835071,1000,7,1,1505477295,1505510535,0
LTE,736,2,44701,17928452,0,-63.142567,-17.744343,1000,1,1,1505500265,1505500265,0
LTE,736,2,44702,17961990,0,-63.155414,-17.806159,4312,15,1,1505478425,1505938646,0
LTE,736,2,44702,17961222,0,-63.163639,-17.800403,1000,2,1,1505506761,1505506761,0
LTE,736,2,44701,17950724,0,-63.151965,-17.647631,7363,6,1,1505527640,1505528421,0
LTE,736,2,44701,17963781,0,-63.15646,-17.665149,1698,5,1,1505499142,1505499340,0
LTE,736,2,44701,17963780,0,-63.158671,-17.627664,1012,3,1,1505480267,1505498959,0
LTE,736,2,44701,17946372,0,-63.136777,-17.598993,1000,3,1,1505532356,1505532646,0
LTE,736,3,47402,5225221,0,-64.945021,-20.823788,1000,8,1,1504973483,1505532645,0
LTE,736,2,44701,17947654,0,-63.148188,-17.596435,1194,5,1,1505489647,1505490107,0
LTE,736,2,44701,17955077,0,-63.129395,-17.714991,1000,1,1,1505499725,1505499725,0
LTE,736,2,44701,17928453,0,-63.129005,-17.751432,1000,1,1,1505500563,1505500563,0
LTE,736,2,44701,17948422,0,-63.158112,-17.675375,1000,1,1,1505479991,1505479991,0
LTE,736,3,27252,17959938,0,-67.046211,-17.994539,1000,2,1,1505528085,1505528085,0
LTE,736,3,27252,17938433,0,-67.083977,-17.973417,1000,2,1,1505526049,1505526225,0
LTE,736,3,27255,17975301,0,-68.184204,-16.596661,1000,1,1,1505529699,1505529699,0
LTE,736,3,27252,17990918,0,-67.119288,-17.92529,1000,3,1,1505524761,1505525100,0
LTE,736,3,27252,17938435,0,-67.091366,-17.97024,1000,2,1,1505525958,1505525958,0
LTE,736,3,27255,17975302,0,-68.184204,-16.596661,1000,1,1,1505529670,1505529670,0
LTE,736,2,44701,17934340,0,-63.188992,-17.780968,1000,1,1,1505514767,1505514767,0
LTE,736,2,44701,17947910,0,-63.209716,-17.77854,1000,6,1,1505522564,1505845815,0
LTE,736,2,44701,17964806,0,-63.147263,-17.740198,1000,1,1,1505525667,1505525667,0
LTE,736,3,40702,20181,0,-63.183159,-17.814426,1000,1,1,1505522487,1505522487,0
LTE,736,3,40701,20395,0,-63.154526,-17.781013,1000,1,1,1505524071,1505524071,0
LTE,736,3,40701,20178,0,-63.161293,-17.77042,1000,1,1,1505524656,1505524656,0
LTE,736,3,40701,21201,0,-63.162846,-17.736898,1000,1,1,1505539272,1505539272,0
LTE,736,3,40701,20584,0,-63.155216,-17.784727,1000,1,1,1505526589,1505526589,0
LTE,736,3,40701,20111,0,-63.180786,-17.796621,1000,1,1,1505517415,1505517415,0
LTE,736,3,40702,20081,0,-63.165997,-17.811216,1000,1,1,1505525479,1505525479,0
LTE,736,3,40701,20705,0,-63.162827,-17.789209,1000,1,1,1505523793,1505523793,0
LTE,736,3,40702,26223,0,-63.176392,-17.821145,1000,2,1,1505522760,1505522852,0
LTE,736,3,40701,20393,0,-63.15918,-17.766441,1000,1,1,1505524251,1505524251,0
LTE,736,3,40702,26241,0,-63.177508,-17.83086,1342,2,1,1505517806,1505517899,0
LTE,736,3,40701,20444,0,-63.176497,-17.763711,1000,2,1,1505515773,1505515918,0
LTE,736,2,44404,10245121,0,-66.046539,-17.398783,1000,1,1,1505513756,1505513756,0
LTE,736,2,45800,20486661,0,-64.903128,-14.838536,1000,13,1,1505514392,1506472098,0
LTE,736,2,45800,20480772,0,-64.907269,-14.831832,1168,10,1,1505513386,1505961464,0
LTE,736,2,44404,10264324,0,-66.100265,-17.386735,6542,10,1,1505514257,1559936448,0
LTE,736,2,44500,12815366,0,-65.251227,-19.043794,1000,5,1,1505508815,1505508815,0
LTE,736,2,44500,12812804,0,-65.253643,-19.035437,1000,2,1,1505513686,1506270885,0
LTE,736,2,44500,12803585,0,-65.251022,-19.044359,1000,1,1,1505494595,1505494595,0
LTE,736,3,47402,5131526,0,-65.265175,-19.1525,1000,1,1,1505562116,1505562116,0
LTE,736,3,27286,18064385,0,-67.004656,-18.161388,5307,7,1,1505530376,1505531008,0
LTE,736,3,27286,17962245,0,-66.977463,-18.400013,1000,1,1,1505531913,1505531913,0
LTE,736,3,47332,2589698,0,-63.221603,-16.973879,1000,1,1,1505516716,1505516716,0
LTE,736,1,30000,3406338,0,-63.179222,-17.776423,1000,11,1,1505490504,1506091687,0
LTE,736,1,10102,2829825,0,-68.308207,-16.645923,1000,12,1,1505465841,1505498332,0
LTE,736,3,47332,2570497,0,-63.223286,-17.009581,1000,1,1,1505517331,1505517331,0
LTE,736,2,44701,17962502,0,-63.19277,-17.774242,1000,2,1,1505526416,1505943305,0
LTE,736,2,44701,17957893,0,-63.144855,-17.693138,1000,1,1,1505499433,1505499433,0
LTE,736,2,44701,17924868,0,-63.147854,-17.778694,1000,1,1,1505505642,1505505642,0
LTE,736,3,47400,5138690,0,-65.272667,-19.064442,1000,1,1,1505562839,1505562839,0
LTE,736,3,27286,17962246,0,-66.982959,-18.358756,3543,3,1,1505531733,1505531823,0
LTE,736,3,47402,5222658,0,-65.17025,-19.295479,1000,1,1,1505560533,1505560533,0
LTE,736,3,47332,2571268,0,-63.392622,-17.349199,1000,35,1,1505568211,1506045266,0
LTE,736,3,47402,5131521,0,-65.249817,-19.153761,1000,1,1,1505561844,1505561844,0
LTE,736,3,27252,17959939,0,-67.061318,-17.97742,1000,2,1,1505526407,1505526496,0
LTE,736,2,45800,20488709,0,-64.909454,-14.835308,1000,1,1,1505514012,1505514012,0
LTE,736,2,44404,10245126,0,-66.055244,-17.39769,1000,1,1,1504959725,1504959725,0
LTE,736,3,47322,2685446,0,-63.25752,-17.341899,1000,17,1,1505569319,1506129375,0
LTE,736,3,47400,5138182,0,-65.286267,-19.021031,1000,2,1,1505564887,1505565012,0
LTE,736,3,47402,5222659,0,-65.18821,-19.245858,1086,2,1,1505561075,1505561075,0
LTE,736,3,40702,26071,0,-63.182446,-17.821907,1000,2,1,1505519567,1505519567,0
LTE,736,3,40702,20185,0,-63.183159,-17.814426,1000,1,1,1505522566,1505522566,0
LTE,736,3,40701,20757,0,-63.174984,-17.789764,1000,1,1,1505517036,1505517036,0
LTE,736,3,40701,20193,0,-63.182152,-17.778407,1000,2,1,1505538270,1505538455,0
LTE,736,3,40701,21501,0,-63.174118,-17.757975,1000,1,1,1505535803,1505535803,0
LTE,736,3,40701,21042,0,-63.171822,-17.740479,1000,1,1,1505539057,1505539057,0
LTE,736,3,40701,21206,0,-63.169052,-17.728031,1000,1,1,1505534553,1505534553,0
LTE,736,3,40701,20332,0,-63.165131,-17.724888,1000,1,1,1505536853,1505536853,0
LTE,736,3,40701,20583,0,-63.180786,-17.796621,1000,1,1,1505517398,1505517398,0
LTE,736,3,40701,20405,0,-63.173721,-17.782261,1000,1,1,1505516577,1505516577,0
LTE,736,3,40702,21403,0,-63.163368,-17.807898,1000,1,1,1505525388,1505525388,0
LTE,736,3,47400,5139974,0,-65.267128,-19.045387,1000,1,1,1505563805,1505563805,0
LTE,736,3,27262,15399428,0,-65.758237,-19.574439,1000,6,1,1505551575,1505551575,0
LTE,736,2,44500,12813829,0,-65.262413,-19.05043,1000,1,1,1505430013,1505430013,0
LTE,736,2,44500,12803330,0,-65.26479,-19.049748,1000,2,1,1505431215,1505431215,0
LTE,736,3,47322,2685444,0,-63.25607,-17.342447,1000,8,1,1505573051,1506130076,0
LTE,736,2,44500,12801286,0,-65.250084,-19.078484,1000,1,1,1505493825,1505493825,0
LTE,736,2,44702,17921028,0,-63.170132,-17.798836,1000,1,1,1505612382,1505612382,0
LTE,736,2,44702,17921542,0,-63.182321,-17.822391,4344,2,1,1505609694,1505609694,0
LTE,736,3,47322,2707205,0,-63.147064,-17.587149,1000,1,1,1505497877,1505497877,0
LTE,736,3,47322,2564102,0,-63.157005,-17.566185,1000,1,1,1505492230,1505492230,0
LTE,736,3,47322,2707206,0,-63.148907,-17.590813,1000,1,1,1505496429,1505496429,0
LTE,736,1,31002,3379459,0,-63.184673,-17.70599,1000,3,1,1504989867,1505004746,0
LTE,736,1,31000,3414786,0,-63.11966,-17.797934,1000,7,1,1504970047,1504971144,0
LTE,736,1,25000,3102978,0,-65.834919,-17.550948,1000,6,1,1505675243,1505675243,0
LTE,736,1,21001,3104258,0,-66.179817,-17.355407,1000,2,1,1505324364,1505324692,0
LTE,736,2,45800,20488453,0,-64.904842,-14.828843,1000,2,1,1505602170,1505602170,0
LTE,736,1,21001,3104259,0,-66.180075,-17.351782,1000,4,1,1505322233,1505603167,0
LTE,736,3,47310,2710274,0,-63.015066,-17.770594,1245,5,1,1505598758,1505602928,0
LTE,736,3,27236,17970179,0,-67.639108,-16.281353,1994,31,1,1505572370,1505682516,0
LTE,736,3,27461,20526852,0,-66.107639,-17.390859,1000,15,1,1505672073,1505837543,0
LTE,736,3,47342,2561541,0,-63.193764,-17.758087,1000,32,1,1505608206,1505682489,0
LTE,736,3,47346,2565894,0,-63.186182,-17.805584,1000,4,1,1505679637,1506227376,0
LTE,736,2,44401,10268934,0,-66.178601,-17.393193,6968,12,1,1505588988,1555088726,0
LTE,736,1,31000,3373314,0,-63.0927,-17.83365,1000,4,1,1505593087,1506621020,0
LTE,736,2,44401,10263301,0,-66.14216,-17.396969,29691,104,1,1505593049,1506189995,0
LTE,736,3,47334,2643206,0,-63.106941,-17.818377,1000,1,1,1505620510,1505620510,0
LTE,736,3,47316,2726149,0,-63.087096,-17.83103,1286,36,1,1505619885,1506102931,0
LTE,736,3,47316,2585861,0,-63.109886,-17.828667,1000,1,1,1505620661,1505620661,0
LTE,736,3,27236,17970178,0,-67.606107,-16.314407,1000,3,1,1505560135,1505618572,0
LTE,736,2,44600,15366150,0,-64.722351,-21.518553,1000,3,1,1505607598,1505610881,0
LTE,736,2,44600,15371011,0,-64.731968,-21.523379,1000,2,1,1505678211,1505678846,0
LTE,736,2,44600,15371014,0,-64.73124,-21.52272,1000,7,1,1505674325,1505677402,0
LTE,736,3,47312,12813571,0,-68.762458,-11.023758,1471,8,1,1505649329,1505649329,0
LTE,736,3,47400,12887558,0,-68.775477,-11.019915,1246,16,1,1505632807,1505697952,0
LTE,736,2,44702,17931524,0,-63.175016,-17.818652,1000,9,1,1505172312,1506383221,0
LTE,736,3,47324,2732804,0,-63.25612,-17.834911,1000,3,1,1505663940,1506601654,0
LTE,736,3,47312,12909827,0,-68.775802,-11.042891,1000,4,1,1505617561,1506394900,0
LTE,736,1,21000,3075586,0,-66.152138,-17.430124,1000,2,1,1505594311,1505594432,0
LTE,736,3,47500,7823876,0,-64.712349,-21.524563,1000,2,1,1505585023,1505759293,0
LTE,736,2,44702,17944070,0,-63.235222,-17.856586,2121,4,1,1505604660,1505604660,0
LTE,736,3,47322,2713604,0,-63.161516,-17.581614,5462,4,1,1505676104,1506477109,0
LTE,736,2,44702,17921541,0,-63.200523,-17.839802,1000,1,1,1505610279,1505610279,0
LTE,736,1,31002,3336193,0,-63.160125,-17.551341,2316,6,1,1505644816,1506451686,0
LTE,736,1,21002,3076099,0,-66.141068,-17.438852,1000,2,1,1505669774,1506260911,0
LTE,736,1,25000,3102977,0,-65.836906,-17.544529,1000,1,1,1505673739,1505673739,0
LTE,736,3,47346,2632196,0,-63.188928,-17.81218,1000,2,1,1505679244,1505679247,0
LTE,736,3,47342,2636037,0,-63.19043,-17.769377,1000,1,1,1505538046,1505538046,0
LTE,736,1,10100,2865409,0,-68.121271,-16.483335,1000,4,1,1505655123,1505664568,0
LTE,736,1,10100,2912769,0,-68.124258,-16.49343,2299,4,1,1505666153,1505674028,0
LTE,736,3,47334,2639619,0,-63.072067,-17.846103,1000,5,1,1505615004,1505616431,0
LTE,736,1,10100,2885122,0,-68.121964,-16.48616,1000,1,1,1505649370,1505649370,0
LTE,736,1,10100,2889731,0,-68.116501,-16.504168,1000,1,1,1505614440,1505614440,0
LTE,736,1,10100,2825474,0,-68.121964,-16.48616,1000,2,1,1505671190,1505671190,0
LTE,736,2,44720,17926918,0,-63.28231,-17.877411,1000,1,1,1505598765,1505598765,0
LTE,736,3,47312,12909825,0,-68.776233,-11.043722,1000,2,1,1505617783,1505617783,0
LTE,736,3,47312,12887553,0,-68.766357,-11.026475,1000,1,1,1505618889,1505618889,0
LTE,736,1,21001,3081729,0,-66.179704,-17.347472,1000,5,1,1505554899,1506231410,0
LTE,736,1,21001,3104257,0,-66.17971,-17.347916,1000,1,1,1505602791,1505602791,0
LTE,736,1,21000,3088897,0,-66.157112,-17.383929,1000,4,1,1505555984,1506511967,0
LTE,736,1,31000,3339267,0,-63.102158,-17.844175,1000,1,1,1505593413,1505593413,0
LTE,736,3,47342,2580742,0,-63.235508,-17.761177,1000,6,1,1505580159,1505580617,0
LTE,736,2,44600,15366147,0,-64.722351,-21.518553,1000,1,1,1505611446,1505611446,0
LTE,736,2,44600,15360770,0,-64.717907,-21.536546,1000,4,1,1505675012,1505677741,0
LTE,736,3,27262,17947910,0,-65.755894,-19.583629,1000,5,1,1505432422,1506204656,0
LTE,736,2,44691,15371270,0,-63.467963,-21.263121,1011,4,1,1505575998,1505576414,0
LTE,736,3,27262,17991174,0,-65.762665,-19.578496,1000,2,1,1505431127,1506466120,0
LTE,736,3,47318,2645253,0,-63.148225,-17.741716,2265,23,1,1505610979,1506319420,0
LTE,736,2,44401,10277124,0,-66.162264,-17.376694,2211,7,1,1505403947,1555328769,0
LTE,736,3,27262,17991172,0,-65.762053,-19.577963,1000,4,1,1505431122,1505431122,0
LTE,736,2,44410,10248198,0,-65.032151,-17.009887,17900,3,1,1505510137,1506476771,0
LTE,736,3,47400,12887557,0,-68.767765,-11.029567,1750,11,1,1505650616,1506375665,0
LTE,736,2,44874,20483590,0,-66.743546,-14.857779,1000,1,1,1505687597,1505687597,0
LTE,736,1,30003,3400963,0,-63.166436,-17.760071,1000,24,1,1505665833,1506124513,0
LTE,736,1,30003,3409667,0,-63.166134,-17.761806,2717,20,1,1505666227,1506121613,0
LTE,736,1,31002,3440386,0,-63.175949,-17.492302,1000,1,1,1505573254,1505573254,0
LTE,736,1,30003,3400961,0,-63.163506,-17.760216,1000,1,1,1505668698,1505668698,0
LTE,736,2,44893,20481538,0,-66.072956,-11.001485,1921,38,1,1505263056,1505752919,0
LTE,736,2,44893,20481539,0,-66.072856,-10.999562,1797,50,1,1505250368,1505751799,0
LTE,736,2,44893,20481282,0,-66.061028,-11.0129,1000,1,1,1505248674,1505248674,0
LTE,736,1,30003,3409665,0,-63.164825,-17.754281,1000,2,1,1505656706,1505853350,0
LTE,736,4,31002,3355905,0,-63.199741,-17.753204,1000,1,1,1505500537,1505500537,0
LTE,736,2,44893,20481537,0,-66.07351,-10.998113,1000,8,1,1505489606,1505750236,0
LTE,736,2,44702,17933829,0,-63.128289,-17.807328,1350,11,1,1505679060,1505694284,0
LTE,736,1,30003,3419651,0,-63.155062,-17.768225,1000,2,1,1505674365,1505676765,0
LTE,736,2,44403,10247173,0,-66.222771,-17.349819,1000,1,1,1505326359,1505326359,0
LTE,736,2,44403,10247174,0,-66.220067,-17.342728,1592,14,1,1505222195,1505841495,0
LTE,736,2,44702,17929732,0,-63.144209,-17.850838,3175,8,1,1505665216,1506469908,0
LTE,736,1,30000,3406337,0,-63.179241,-17.770728,1000,8,1,1505597850,1505839082,0
LTE,736,2,44702,17972740,0,-63.149273,-17.870861,1000,1,1,1505669707,1505669707,0
LTE,736,2,44691,15371268,0,-63.471161,-21.265288,1000,2,1,1505575806,1505575905,0
LTE,736,2,44600,15372037,0,-64.718338,-21.535929,1000,1,1,1505674118,1505674118,0
LTE,736,3,47316,2624260,0,-63.117161,-17.820322,2563,7,1,1505665358,1506289358,0
LTE,736,3,27262,18058757,0,-65.757393,-19.578588,1000,1,1,1505422191,1505422191,0
LTE,736,3,47344,2694661,0,-63.17885,-17.792567,1000,20,1,1505686262,1506624177,0
LTE,736,2,44874,20483588,0,-66.743443,-14.860781,1000,2,1,1505658472,1505687669,0
LTE,736,2,44874,20483333,0,-66.747253,-14.859514,1000,3,1,1505694239,1505694239,0
LTE,736,2,44600,15361030,0,-64.726059,-21.523653,1000,1,1,1505672586,1505672586,0
LTE,736,2,44600,15371012,0,-64.726059,-21.523653,1000,1,1,1505672576,1505672576,0
LTE,736,2,44600,15361028,0,-64.719498,-21.526915,1000,1,1,1505678563,1505678563,0
LTE,736,2,44410,10247684,0,-65.229874,-16.994048,2962,7,1,1505507969,1506473916,0
LTE,736,2,44702,17945605,0,-63.162457,-17.860674,8129,167,1,1505666311,1506283825,0
LTE,736,2,44893,20481283,0,-66.0718,-11.00852,1000,1,1,1505247915,1505247915,0
LTE,736,1,31002,3440385,0,-63.180693,-17.446723,1000,3,1,1505584408,1505584408,0
LTE,736,2,44893,20481281,0,-66.069076,-11.001178,1000,2,1,1505254811,1505746221,0
LTE,736,1,31002,3419393,0,-63.172998,-17.729969,1000,7,1,1505587064,1506028574,0
LTE,736,1,30003,3421699,0,-63.159908,-17.754452,1000,7,1,1505509225,1506176699,0
LTE,736,1,31002,3360771,0,-63.156193,-17.726152,1000,1,1,1505523545,1505523545,0
LTE,736,2,44401,10253062,0,-66.145631,-17.374787,1622,13,1,1505318372,1555246187,0
LTE,736,2,44874,20483589,0,-66.74334,-14.863782,1000,1,1,1505658451,1505658451,0
LTE,736,1,31002,3336194,0,-63.15912,-17.580696,4189,5,1,1505585419,1506451779,0
LTE,736,1,20001,3131651,0,-66.226238,-17.400841,5166,142,1,1505792855,1505833016,0
LTE,736,2,44300,7686658,0,-65.757573,-19.582082,1000,2,1,1505770460,1505845483,0
LTE,736,2,44300,7686149,0,-65.75246,-19.591396,1000,4,1,1505775148,1505775331,0
LTE,736,2,44300,7685635,0,-65.763,-19.560486,1000,2,1,1505837312,1505837312,0
LTE,736,2,44300,7685377,0,-65.757919,-19.58198,1000,1,1,1505772114,1505772114,0
LTE,736,1,21000,3089665,0,-66.183662,-17.394329,4046,5,1,1505785708,1506190103,0
LTE,736,2,44300,7689732,0,-65.752419,-19.587836,1000,2,1,1505786423,1505786423,0
LTE,736,3,27210,18073861,0,-68.102565,-16.52683,1000,9,1,1505826024,1548408045,0
LTE,736,3,27257,17944067,0,-68.121719,-16.469954,1000,1,1,1505795711,1505795711,0
LTE,736,1,21000,3111939,0,-66.157517,-17.398994,1000,2,1,1505834976,1505835307,0
LTE,736,2,44300,7681537,0,-65.750801,-19.579733,1000,1,1,1505832744,1505832744,0
LTE,736,3,27257,17944070,0,-68.121719,-16.469954,1000,3,1,1505790077,1505790077,0
LTE,736,2,44300,7684866,0,-65.753334,-19.588549,1000,1,1,1505844190,1505844190,0
LTE,736,2,44300,7681795,0,-65.764503,-19.57452,1000,1,1,1505832100,1505832100,0
LTE,736,2,44103,2594053,0,-68.138054,-16.500446,1000,1,1,1505841023,1505841023,0
